ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
198,What term refers to the imaginary line around which an object rotates?,Radius of rotation,Axis of rotation,Center of mass,Rotational axis,Axis of rotation
199,What device uses the principle of angular momentum to maintain orientation and stability?,Pendulum,Spring,Gyroscope,Pulley,Gyroscope
200,Which principle states that the torque acting on an object is equal to the product of its moment of inertia and angular acceleration?,Newton's second law for rotation,Newton's first law,Newton's third law,Law of universal gravitation,Newton's second law for rotation
201,What term describes the rate of change of angular velocity with respect to time?,Angular velocity,Angular acceleration,Rotational speed,Rotational inertia,Angular acceleration
202,What term describes the measure of the force that can cause an object to rotate around an axis?,Angular momentum,Angular velocity,Rotational inertia,Torque,Torque
203,What term refers to the rotational analog of mass and describes the resistance of an object to changes in its rotational motion?,Angular velocity,Angular acceleration,Moment of inertia,Torque,Moment of inertia
204,What term refers to the total torque acting on an object?,Net torque,Angular momentum,Rotational speed,Angular velocity,Net torque
205,Which principle states that the net torque acting on an object is equal to the product of its moment of inertia and angular acceleration?,Newton's first law,Newton's second law for rotation,Newton's third law,Law of conservation of angular momentum,Newton's second law for rotation
206,What term describes the rotational analog of linear momentum and is defined as the product of moment of inertia and angular velocity?,Torque,Angular acceleration,Rotational speed,Angular momentum,Angular momentum
207,"If the net torque acting on a rotating object is zero, what type of motion does the object experience?",Constant angular velocity,Constant angular acceleration,Variable angular velocity,Rotational inertia,Constant angular velocity
208,What term refers to the distance from the axis of rotation to a point where the force is applied?,Angular displacement,Angular velocity,Radius of rotation,Rotational inertia,Radius of rotation
209,What term describes the energy associated with the rotational motion of an object?,Potential energy of rotation,Kinetic energy of rotation,Gravitational potential energy,Elastic potential energy,Kinetic energy of rotation
210,What physical property of an object determines how its mass is distributed around the axis of rotation?,Moment of inertia,Torque,Angular acceleration,Angular velocity,Moment of inertia
211,What term refers to the property of a material that allows it to return to its original shape and size after deformation?,Plasticity,Ductility,Elasticity,Brittleness,Elasticity
212,What term describes the internal force per unit area acting on a material due to an applied force or load?,Strain,Stress,Elastic modulus,Young's modulus,Stress
213,What type of deformation occurs when a material returns to its original shape and size after the applied force is removed?,Plastic deformation,Permanent deformation,Yielding,Elastic deformation,Elastic deformation
214,What term describes the measure of deformation experienced by a material relative to its original dimensions?,Strain,Stress,Elastic modulus,Plasticity,Strain
215,What term refers to the measure of stiffness of a material and is defined as the ratio of stress to strain in the linear elastic region?,Shear modulus,Bulk modulus,Young's modulus,Poisson's ratio,Young's modulus
216,What type of deformation occurs when a material undergoes permanent change in shape or size after the applied force is removed?,Elastic deformation,Plastic deformation,Yielding,Fracture,Plastic deformation
217,"Which principle states that the stress applied to a material is directly proportional to the strain produced, within the material's elastic limit?",Hooke's Law,Pascal's Law,Archimedes' Principle,Newton's Third Law,Hooke's Law
218,What term refers to the measure of a material's resistance to shear deformation?,Bulk modulus,Shear modulus,Young's modulus,Poisson's ratio,Shear modulus
219,"What term describes the ability of a material to absorb energy and then release it upon unloading, without permanent deformation?",Toughness,Ductility,Brittleness,Resilience,Resilience
220,What term refers to the point at which a material begins to deform plastically under an applied load?,Yield point,Elastic limit,Ultimate tensile strength,Fracture point,Yield point
221,What term refers to the repetitive back-and-forth motion of an object around a central point?,Rotation,Translation,Oscillations,Vibrations,Oscillations
222,What term refers to the time taken for one complete cycle of oscillation?,Amplitude,Period,Frequency,Wavelength,Period
223,What term refers to the maximum displacement of an oscillating object from its equilibrium position?,Amplitude,Period,Frequency,Wavelength,Amplitude
224,What term describes the type of oscillatory motion where the acceleration of the object is directly proportional to its displacement from the equilibrium position and is directed towards that position?,Damped oscillation,Forced oscillation,Resonance,Simple harmonic motion,Simple harmonic motion
225,What term refers to the number of oscillations per unit time?,Amplitude,Period,Frequency,Wavelength,Frequency
226,What term describes the force that acts to bring an oscillating object back to its equilibrium position?,Restoring force,Damping force,Frictional force,Tension force,Restoring force
227,What term refers to the phenomenon where the amplitude of oscillation of a system increases significantly when subjected to a periodic force that matches its natural frequency?,Damping,Resonance,Frequency modulation,Harmonic distortion,Resonance
228,What term refers to the gradual decrease in amplitude of an oscillating system due to energy dissipation?,Resonance,Frequency modulation,Damping,Harmonic distortion,Damping
229,What term refers to oscillations that occur without any external force applied after the initial displacement?,Forced oscillations,Damped oscillations,Resonant oscillations,Free oscillations,Free oscillations
230,What term refers to the phenomenon where a mechanical system vibrates with maximum amplitude at its natural frequency?,Mechanical resonance,Forced resonance,Damping,Frequency modulation,Mechanical resonance
231,"What term describes a disturbance that travels through a medium, transferring energy from one point to another?",Particle,Medium,Wave,Oscillation,Wave
232,"What type of waves require a medium (such as air, water, or solids) to propagate?",Electromagnetic waves,Mechanical waves,Transverse waves,Longitudinal waves,Mechanical waves
233,In which type of wave does the disturbance of the medium occur perpendicular to the direction of wave propagation?,Transverse waves,Longitudinal waves,Surface waves,Standing waves,Transverse waves
234,In which type of wave does the disturbance of the medium occur parallel to the direction of wave propagation?,Transverse waves,Surface waves,Standing waves,Longitudinal waves,Longitudinal waves
235,What term refers to the number of complete oscillations or cycles of a wave that occur per unit time?,Amplitude,Wavelength,Frequency,Period,Frequency
236,What term refers to the distance between two consecutive points (such as crests or troughs) on a wave that are in phase?,Amplitude,Wavelength,Frequency,Period,Wavelength
237,What term refers to the maximum displacement or maximum disturbance of particles from their equilibrium position in a wave?,Amplitude,Wavelength,Frequency,Period,Amplitude
