ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
527,How does the spread spectrum technique of frequency hopping work?,If interference is detected by the receiver it will signal the transmitter to change frequencies,If interference is detected by the receiver it will signal the transmitter to wait until the frequency is clear,A binary bit stream is used to shift the phase of an RF carrier very rapidly in a pseudorandom sequence,The frequency of the transmitted signal is changed very rapidly according to a pseudorandom sequence also used by the receiving station,The frequency of the transmitted signal is changed very rapidly according to a pseudorandom sequence also used by the receiving station
528,What is the primary effect of extremely short rise or fall time on a CW signal?,More difficult to copy,The generation of RF harmonics,The generation of key clicks,Limits data speed,The generation of key clicks
529,What is the most common method of reducing key clicks?,Increase keying waveform rise and fall times,Low-pass filters at the transmitter output,Reduce keying waveform rise and fall times,High-pass filters at the transmitter output,Increase keying waveform rise and fall times
530,What is the advantage of including parity bits in ASCII characters?,Faster transmission rate,The signal can overpower interfering signals,Foreign language characters can be sent,Some types of errors can be detected,Some types of errors can be detected
531,What is a common cause of overmodulation of AFSK signals?,Excessive numbers of retries,Ground loops,Bit errors in the modem,Excessive transmit audio levels,Excessive transmit audio levels
532,What parameter evaluates distortion of an AFSK signal caused by excessive input audio levels?,Signal-to-noise ratio,Baud rate,Repeat Request Rate (RRR),Intermodulation Distortion (IMD),Intermodulation Distortion (IMD)
533,What is considered an acceptable maximum IMD level for an idling PSK signal?,+10 dB,+15 dB,-20 dB,-30 dB,-30 dB
534,What is the differences between the Baudot digital code and ASCII?,Baudot uses 4 data bits per character,Baudot uses 5 data bits per character,Baudot uses 6 data bits per character,Baudot uses 7 data bits per character,Baudot uses 5 data bits per character
535,What is one advantage of using ASCII code for data communications?,It includes built-in error correction features,It contains fewer information bits per character than any other code,It is possible to transmit both upper and lower case text,It uses one character as a shift code to send numeric and special characters,It is possible to transmit both upper and lower case text
536,"In the context of radio communications, what does P25 stand for?",Project 25,Priority 25,Portable 25,Public Safety 25,Project 25
537,What is one of the main advantages of P25 radios?,Higher transmission power,Lower cost,Interoperability,Longer battery life,Interoperability
538,Which type of modulation is commonly used in P25 radios?,AM,FM,PM,Digital modulation,Digital modulation
539,Which organization developed the P25 standard?,Federal Communications Commission,Department of Homeland Security,Association of Public-Safety Communications Officials International,National Institute of Standards and Technology,Association of Public-Safety Communications Officials International
540,What feature allows P25 radios to efficiently manage a large number of users on a shared set of frequencies?,Encryption,Digital signaling,Trunking,Narrowbanding,Trunking
541,What does OFDM stand for?,Orthogonal Frequency Division Multiplexing,Optical Frequency Digital Modulation,Overlapping Frequency Data Manipulation,Out-of-Phase Frequency Demodulation,Orthogonal Frequency Division Multiplexing
542,What is the primary advantage of OFDM in wireless communication systems?,Higher data rate compared to other modulation techniques,Resistance to multipath interference,Lower power consumption,Simplicity of implementation,Resistance to multipath interference
543,Which digital transmission method encodes digital data on multiple carrier frequencies?,Orthogonal Frequency Division Multiplexing,Frequency Shift Keying,Amplitude Modulation,Phase Shift Keying,Orthogonal Frequency Division Multiplexing
544,What term describes the relative distribution of radiated power as a function of direction from the antenna?,Polarization,Gain,Radiation pattern,Impedance,Radiation pattern
545,"What is the simplest and most commonly used type of antenna, consisting of two conductive elements?",Loop antenna,Dipole antenna,Parabolic antenna,Yagi-Uda antenna,Dipole antenna
546,What term refers to the orientation of the electric field of the radiated waves from an antenna?,Polarization,Directivity,Bandwidth,Impedance matching,Polarization
547,Which type of antenna is known for its high gain and is often used in television reception?,Dipole antenna,Loop antenna,Longwire antenna,Yagi-Uda antenna,Yagi-Uda antenna
548,What term describes the measure of how well an antenna directs or concentrates radio frequency energy in a particular direction?,Bandwidth,Gain,Impedance,SWR,Gain
549,What process is crucial for maximizing the power transfer between the antenna and the transmitter or receiver?,Impedance matching,Radiation pattern adjustment,Polarization alignment,Frequency tuning,Impedance matching
550,"What type of antenna uses a parabolic reflector to focus radio waves into a narrow beam, often used in satellite communications?",Dipole antenna,Loop antenna,Parabolic antenna,Yagi-Uda antenna,Parabolic antenna
551,How long is each element of a typical dipole antenna in terms of wavelength?,1/2 wavelength,1/4 wavelength,1 wavelength,3/4 wavelength,1/4 wavelength
552,What type of polarization is used by antennas to reduce the effects of multipath interference and is common in satellite communications?,Linear polarization,Horizontal polarization,Vertical polarization,Circular polarization,Circular polarization
553,Which type of antenna is designed to operate over a wide range of frequencies and is characterized by a series of elements of varying lengths?,Dipole antenna,Log-periodic antenna,Loop antenna,Patch antenna,Log-periodic antenna
554,One of the main advantages of OFDM in 5G is:,Higher spectral efficiency,Increased battery life,Lower data rates,Simplified hardware requirements,Higher spectral efficiency
555,What issue does OFDM help mitigate in high-speed wireless communication systems like 5G?,Frequency hopping,Signal attenuation,Multipath propagation,Inter-symbol interference,Inter-symbol interference
556,"In OFDM, the bandwidth is divided into multiple smaller bands called:",Channels,Subcarriers,Slots,Frames,Subcarriers
557,Which mathematical tool is used in OFDM to convert a signal from the time domain to the frequency domain?,Fast Fourier Transform,Laplace Transform,Z-Transform,Hilbert Transform,Fast Fourier Transform
558,OFDM is a key modulation technique used in which 5G standard?,LTE Advanced,WiMAX,5G New Radio,UMTS,5G New Radio
559,"In OFDM, what technique is used to combat the effects of multipath fading by adding a redundancy period to each symbol?",Guard interval,Cyclic prefix,Error correction coding,Symbol extension,Cyclic prefix
560,What advanced antenna technology used in 5G works particularly well with OFDM by enhancing spectral efficiency and network capacity?,Massive MIMO,Beamforming,Single Input Single Output,Frequency Division Duplex,Massive MIMO
561,One of the challenges associated with OFDM is its high:,Error rate,Peak-to-average power ratio,Symbol rate,Bandwidth requirement,Peak-to-average power ratio
562,"In 5G, OFDM helps achieve:",Improved battery life,Simplified network architecture,Better backward compatibility,Low latency and high data rates,Low latency and high data rates
563,Which test instrument is used to measure and display the frequency spectrum of a signal?,Oscilloscope,Spectrum analyzer,Network analyzer,Signal generator,Spectrum analyzer
564,Which instrument is primarily used to visualize the waveform of electronic signals in the time domain?,Oscilloscope,Spectrum analyzer,Frequency counter,Power meter,Oscilloscope
565,What test instrument is used to measure network parameters such as S-parameters in RF and microwave systems?,Oscilloscope,Spectrum analyzer,Network analyzer,Frequency counter,Network analyzer
566,Which instrument generates electrical signals of varying frequencies and amplitudes for testing purposes?,Power meter,Frequency counter,Network analyzer,Signal generator,Signal generator
567,What test instrument is used to measure the power level of a signal?,Power meter,Spectrum analyzer,Oscilloscope,Network analyzer,Power meter
568,Which instrument measures the frequency of an oscillating signal?,Signal generator,Frequency counter,Spectrum analyzer,Oscilloscope,Frequency counter
569,Which test instrument is used to analyze the amplitude and phase of modulated signals in the frequency domain?,Scalar network analyzer,Digital voltmeter,Vector signal analyzer,Logic analyzer,Vector signal analyzer
570,What instrument is used to measure the strength of a radio signal in a given area?,Spectrum analyzer,Network analyzer,Oscilloscope,Field strength meter,Field strength meter
571,"Which instrument can measure voltage, current, and resistance in an electronic circuit?",Digital multimeter,Spectrum analyzer,Signal generator,Frequency counter,Digital multimeter
572,Which test instrument is used to capture and display multiple signals from digital circuits?,Oscilloscope,Logic analyzer,Network analyzer,Spectrum analyzer,Logic analyzer
573,What instrument is specifically designed to test and tune antennas by measuring SWR (Standing Wave Ratio) and impedance?,Spectrum analyzer,Network analyzer,Frequency counter,Antenna analyzer,Antenna analyzer
574,Which test instrument can measure both amplitude and phase properties of network components over a wide range of frequencies?,Vector network analyzer,Scalar network analyzer,Spectrum analyzer,Signal generator,Vector network analyzer
575,What instrument is used to measure the ratio of signal power to the noise power in a communication system?,Power meter,Signal-to-noise ratio (SNR) meter,Spectrum analyzer,Frequency counter,Signal-to-noise ratio (SNR) meter
576,A signal is classified as wide-sense stationary (WSS) if,Only variance is finite,Only autocorrelation is periodic,Both mean and autocorrelation are time-invariant,Its mean is time-varying but variance constant,Both mean and autocorrelation are time-invariant
577,The autocorrelation of a periodic signal is,Periodic with the same period as the signal,Aperiodic with exponential decay,Random with infinite power,Non-periodic,Periodic with the same period as the signal
578,A random signal is best described as,Generated only by sinusoidal sources,Predictable and deterministic in nature,Described by statistical properties such as mean and autocorrelation,Always periodic in the time domain,Described by statistical properties such as mean and autocorrelation
579,"In classification of signals, the unit impulse signal δ(t) is","Continuous-time, energy signal","Continuous-time, neither energy nor power signal","Discrete-time, periodic signal",Energy signal with finite duration,"Continuous-time, neither energy nor power signal"
580,"In terms of energy and power, which classification applies to a periodic signal?",Energy signal,Both energy and power signal,Neither energy nor power signal,Power signal,Power signal
581,A signal that is defined only at discrete points in time and has amplitude values from a continuous range is called,Quantized signal,Analog signal,Digital signal,Discrete-time signal,Discrete-time signal
582,"When a signal is under-sampled, the overlapping of spectral components in frequency domain is called",Leakage,Quantization error,Folding,Aliasing,Aliasing
583,"A band-limited signal contains frequencies up to 4 kHz. If sampled at 6 kHz, the signal will be aliased due to under-sampling",Require anti-aliasing filter,Become a constant,Be perfectly reconstructed,,Require anti-aliasing filter
584,"To prevent aliasing, a practical system uses",High-pass filter before sampling,Rectifier,Integrator before sampling,Low-pass filter before sampling,Low-pass filter before sampling
585,"If the sampling rate equals exactly twice the highest frequency in the signal, then",The signal spectrum overlaps completely,The signal is critically sampled and requires ideal LPF reconstruction,Perfect reconstruction is guaranteed,Aliasing occurs at all frequencies,The signal is critically sampled and requires ideal LPF reconstruction
586,A signal x(t) is sampled at a rate below Nyquist. Which statement is TRUE?,The spectrum compresses but reconstruction is still exact,Anti-aliasing filter can fully recover original spectrum,The lost frequency information cannot be recovered,No aliasing occurs if signal is deterministic,The lost frequency information cannot be recovered
587,Which of the following is NOT a technique to reduce aliasing?,Using an anti-aliasing low-pass filter,Using a rectifier before sampling,Increasing sampling rate,Reducing maximum signal frequency before sampling,Using a rectifier before sampling
588,The highest frequency in a signal is 4.9 kHz. What is the Nyquist sampling interval?,100 µs,119 µs,238 µs,476 µs,102 µs
589,Which one is a consequence of undersampling?,Increased bandwidth,Reduced resolution,Spectrum folding,Quantization error,Spectrum folding
590,A signal that is defined only at discrete points in time and has amplitude values from a continuous range is,Digital,Analog,Discrete-time,Quantized,Discrete-time
591,The Fourier Series exists for signals that are,Aperiodic with finite energy,Energy signals only,Absolutely integrable,Periodic with finite power,Periodic with finite power
592,The Fourier transform of a rectangular pulse in time is,Sinc function,Cosine function,Delta function,Exponential function,Sinc function
593,The energy spectral density is related to,Fourier coefficients,Phase spectrum,Nyquist criterion,Magnitude squared of Fourier transform,Magnitude squared of Fourier transform
594,The Parseval's theorem relates,Power in time to phase in frequency,Energy in time to Nyquist rate,Bandwidth to power,Energy in time domain to frequency domain,Energy in time domain to frequency domain
595,The Gibbs phenomenon occurs in,FIR filter design,Fourier Series approximation of discontinuous signals,Laplace transform,Z-transform,Fourier Series approximation of discontinuous signals
596,The power spectral density of white noise is,Decreasing with frequency,Constant,Random,Increasing with frequency,Constant
597,The equivalent noise temperature is defined by,NF × Boltzmann constant,Thermal voltage,Noise power / (kB × bandwidth),Signal-to-noise ratio,Noise power / (kB × bandwidth)
598,"In a receiver, the dominant source of noise is",Antenna,Power supply,LNA (low-noise amplifier),Mixer,LNA (low-noise amplifier)
599,Increasing the bandwidth of a system while keeping temperature constant,Eliminates noise,Increases noise,No effect,Decreases noise,Increases noise
600,Shot noise occurs in,Resistors,Transmission lines,Semiconductors due to charge quantization,Antennas,Semiconductors due to charge quantization
601,Flicker noise is significant at,Very high frequencies,Only in digital systems,Very low frequencies,Wideband channels,Very low frequencies
602,AM demodulation is typically done using,Balanced mixer,PLL,Envelope detector,Frequency discriminator,Envelope detector
603,The advantage of FM over AM is,Less bandwidth,More noise immunity,Simpler transmitter,Simpler demodulator,More noise immunity
604,SSB modulation saves,Nothing,Power only,Both bandwidth and power,Bandwidth only,Both bandwidth and power
605,"In amplitude modulation (AM), the carrier signal is modified according to",The power of the message signal,The instantaneous frequency of the message signal,The phase of the message signal,The instantaneous amplitude of the message signal,The instantaneous amplitude of the message signal
606,The modulation index in AM is defined as,Ratio of carrier frequency to message frequency,Ratio of carrier power to message power,Ratio of message amplitude to carrier amplitude,Ratio of carrier amplitude to message amplitude,Ratio of message amplitude to carrier amplitude
607,An AM signal has a carrier power of 100 W and a modulation index of 0.5. The total transmitted power is,125 W,200 W,112.5 W,150 W,112.5 W
608,The efficiency of an AM system (percentage of total power in sidebands) for modulation index m=1 is approximately,33%,25%,50%,66%,33%
609,Which of the following detectors is commonly used for AM demodulation?,PLL detector,Envelope detector,Frequency discriminator,Phase comparator,Envelope detector
610,The advantage of Single Sideband (SSB) AM over conventional AM is,Higher carrier suppression,Simpler receivers,Improved audio quality only,Reduced bandwidth and power requirements,Reduced bandwidth and power requirements
611,The modulation index in AM must be kept ≤ 1 because,Overmodulation causes envelope distortion,Bandwidth would otherwise double,Carrier frequency would be unstable,Power efficiency decreases,Overmodulation causes envelope distortion
612,"If a 1 kHz tone modulates a 1 MHz carrier in AM with 50% modulation, what are the sideband amplitudes relative to the carrier?",0.25 of carrier amplitude,Equal to carrier amplitude,0.5 of carrier amplitude,Double the carrier amplitude,0.25 of carrier amplitude
613,In standard AM the carrier component transmits,All high-frequency information,All the message information,"No message information, only reference",Part of the message and part of noise,"No message information, only reference"
614,"In a broadcasting system, vestigial sideband (VSB) modulation is used for television because",It reduces power consumption,It eliminates the carrier completely,It reduces bandwidth while retaining synchronization,It transmits both sidebands equally,It reduces bandwidth while retaining synchronization
615,A 1 kW AM transmitter has 800 W carrier power and is modulated to 50%. What is the power in each sideband?,200 W,50 W,100 W,150 W,50 W
616,"If the maximum frequency deviation of an FM signal is 75 kHz and the maximum audio frequency is 15 kHz, the modulation index is",4,5,2,3,5
617,"In wideband FM (WBFM), one major advantage over AM is",Less bandwidth requirement,Constant envelope distortion,Simpler demodulation,Better noise immunity due to amplitude-limiting receivers,Better noise immunity due to amplitude-limiting receivers
618,"An FM transmitter has a carrier power of 10 kW. If the modulation index is increased, the total transmitted power will",Increase,Decrease,Remain constant,Drop to half,Remain constant
619,The frequency spectrum of an FM wave is,Exactly the same as AM,Infinite number of sidebands spaced at multiples of the modulating frequency,A delta function,Consisting of a single carrier and two sidebands,Infinite number of sidebands spaced at multiples of the modulating frequency
620,"A message signal of 3 kHz modulates a carrier with a deviation ratio of 2. If the maximum frequency deviation is 6 kHz, what is the required bandwidth using Carson's Rule?",12 kHz,18 kHz,24 kHz,6 kHz,18 kHz
621,The improvement in SNR for an FM system over an AM system with the same power is called,FM threshold effect,Pre-emphasis effect,FM improvement factor,Capture effect,FM improvement factor
622,The total power of an FM wave compared to the unmodulated carrier is,The same as carrier power,Half of carrier power,Higher by modulation frequency,Higher by factor of modulation index,The same as carrier power
623,Which of the following is true for narrowband FM (NBFM)?,Bandwidth ≈ 2 fm,Modulation index >> 1,Used in commercial FM broadcasting,Spectrum consists of infinite sidebands,Bandwidth ≈ 2 fm
624,Carson's Rule for FM bandwidth is approximately,Twice the sum of maximum frequency deviation and modulating frequency,Equal to the modulating frequency,Half the carrier frequency,Same as AM bandwidth,Twice the sum of maximum frequency deviation and modulating frequency
625,The frequency spectrum of an FM wave contains,Only two significant sidebands,Carrier and finite number of sidebands,No carrier component,"Carrier and infinite sidebands, with significant ones determined by modulation index","Carrier and infinite sidebands, with significant ones determined by modulation index"
626,"For a given FM system, if the modulating frequency is increased while the frequency deviation is held constant, the modulation index will",Decrease,Increase,Become infinite,Stay the same,Decrease
627,Which statement best describes the capture effect in FM receivers?,The receiver eliminates all noise regardless of signal strength,The receiver locks onto the stronger signal and suppresses the weaker one,The receiver demodulates AM and FM simultaneously,The receiver amplifies all incoming signals equally,The receiver locks onto the stronger signal and suppresses the weaker one
628,One of the main advantages of FM over AM is,FM signals are less susceptible to noise because information is carried in frequency variations,FM signals require no carrier at all,FM requires less complex circuitry for modulation and demodulation,FM uses narrower bandwidth than AM for the same signal,FM signals are less susceptible to noise because information is carried in frequency variations
629,"In Pulse Amplitude Modulation (PAM), the parameter varied in proportion to the message signal is",Pulse amplitude,Pulse position,Pulse frequency,Pulse width,Pulse amplitude
630,Pulse Code Modulation (PCM) differs from PAM because,It transmits analog pulses directly,It varies pulse position,It varies pulse width,It converts analog samples into discrete digital levels via quantization and encoding,It converts analog samples into discrete digital levels via quantization and encoding
631,"If a PCM system uses 8 bits per sample and the sampling rate is 8 kHz, the bit rate is",64 kbps,8 kbps,128 kbps,32 kbps,64 kbps
632,The main disadvantage of PAM is,High bandwidth requirement,Difficult synchronization,Quantization error,Susceptibility to noise since amplitude is affected,Susceptibility to noise since amplitude is affected
633,"In Pulse Width Modulation (PWM), noise immunity is better than PAM because",Width variations carry the message and amplitude is fixed,Frequency variations carry the message,Amplitude variations carry the message,Position variations carry the message,Width variations carry the message and amplitude is fixed
634,"In Pulse Position Modulation (PPM), the message information is represented by",Pulse position relative to a reference,Pulse amplitude,Carrier frequency,Pulse width,Pulse position relative to a reference
635,The quantization noise in PCM decreases if,Number of quantization levels decreases,Sampling rate decreases,Channel bandwidth decreases,Number of quantization levels increases,Number of quantization levels increases
636,The signal-to-quantization-noise ratio (SQNR) of a PCM system with n bits is proportional to,6n dB improvement per bit,1/n,2n,n,6n dB improvement per bit
637,Differential PCM (DPCM) improves efficiency by,Reducing quantization error using analog coding,Varying pulse width instead of amplitude,Encoding only the difference between successive samples,Encoding absolute values of samples,Encoding only the difference between successive samples
638,"In Delta Modulation (DM), slope overload distortion occurs when",Quantization levels are infinite,Step size is too large,Step size is too small for high slope signals,Noise dominates at low frequency,Step size is too small for high slope signals
639,The entropy of a source with considerable symbols is maximum when,One symbol dominates,All probabilities are equal,Probabilities are zero,Information is deterministic,All probabilities are equal
640,Redundancy in information theory refers to,The part of message that carries useful information,Bandwidth wasted in modulation,Extra bits added for error detection or correction,Noise component in a signal,Extra bits added for error detection or correction
641,"If the channel bandwidth is doubled, capacity",Halves,Becomes infinite,Unchanged,Doubles,Doubles
642,Channel coding improves capacity by,Removing noise completely,Increasing bandwidth,Reducing error probability via error control,Reducing redundancy,Reducing error probability via error control
643,FIR filters have,Infinite impulse response,Recursive structure,Always unstable,Finite impulse response,Finite impulse response
644,IIR filters are usually designed from,Fourier transform,FFT,Analog prototypes,Windowing method,Analog prototypes
645,Butterworth filters are characterized by,Ripple in passband,Ripple in stopband,Maximally flat response,Exponential decay,Maximally flat response
646,Chebyshev filters are characterized by,Ripple in passband or stopband,Linear phase,Flat passband,Infinite bandwidth,Ripple in passband or stopband
647,FIR filters are usually designed for,Linear phase requirements,Low order,Infinite impulse response,Minimum memory,Linear phase requirements
648,The order of a filter determines,Stability,Steepness of transition,Linearity,Causality,Steepness of transition
649,The dominant mode in rectangular waveguide is,TM10,TE10,TM11,TE11,TE10
650,"Below cutoff frequency, a waveguide acts as",High-pass filter,Bandpass filter,Low-pass filter,Bandstop filter,High-pass filter
651,The dominant mode in circular waveguide is,TM11,TE01,TE11,TM01,TE11
652,A basic communication system consists of several essential blocks. Which statement best describes the function of the channel?,It provides the medium through which the signal propagates and may add noise or distortion,It encodes the signal into a suitable format for transmission,It extracts the original message signal from the modulated carrier,It generates the information message to be sent,It provides the medium through which the signal propagates and may add noise or distortion
653,"In an analog communication system, a message signal with frequency range 300 Hz-3.4 kHz is transmitted through a telephone channel. To efficiently transmit this signal using amplitude modulation (AM), which statement is correct?",The bandwidth of the transmitted AM signal is equal to the message bandwidth,The carrier frequency must be greater than the highest message frequency,The transmitted signal requires no additional bandwidth compared to the message signal,The carrier frequency must equal the lowest message frequency,The carrier frequency must be greater than the highest message frequency
654,One of the goals of a communication system is to transmit information efficiently and reliably. Which factor primarily limits the maximum data rate according to Shannon's theorem?,Sampling frequency of the signal,Type of modulation used in transmission,Bandwidth and carrier frequency only,Channel capacity and noise level,Channel capacity and noise level
655,"In digital communication, the process of converting an analog signal into a sequence of digital symbols involves which correct sequence?",Quantization → Encoding → Sampling,Quantization → Sampling → Encoding,Sampling → Quantization → Encoding,Encoding → Sampling → Quantization,Sampling → Quantization → Encoding
656,A communication channel introduces additive white Gaussian noise (AWGN). What characteristic makes AWGN a standard noise model?,It only affects high-frequency components of the transmitted signal,It has a triangular probability density function,It is band-limited with zero mean,It has a constant power spectral density across all frequencies and Gaussian amplitude distribution,It has a constant power spectral density across all frequencies and Gaussian amplitude distribution
657,"In a typical radio communication system, the purpose of modulation is to",Convert a digital signal to analog,Shift the frequency of the message signal to a higher range for efficient transmission and multiplexing,Increase the power level of the signal so it can travel longer distances,Remove noise that is present in the baseband signal,Shift the frequency of the message signal to a higher range for efficient transmission and multiplexing
658,The communication system in which multiple signals share the same channel by dividing it in the time domain is called,Code Division Multiple Access (CDMA),Space Division Multiplexing (SDM),Time Division Multiplexing (TDM),Frequency Division Multiplexing (FDM),Time Division Multiplexing (TDM)
659,"For a baseband transmission system with a maximum message frequency of 4 kHz, which statement about sampling is correct?",Sampling is not required in baseband transmission,The minimum sampling rate required is 8 kHz according to Nyquist theorem,The minimum sampling rate required is 4 kHz according to Nyquist theorem,Any sampling rate greater than 4 kHz is sufficient,The minimum sampling rate required is 8 kHz according to Nyquist theorem
660,"The basic measure of communication system performance is the signal-to-noise ratio (SNR). If the received signal power is 10 mW and the noise power is 0.1 mW, what is the SNR in decibels (dB)?",30 dB,40 dB,10 dB,20 dB,20 dB
661,The noise figure (NF) of a system is defined as the ratio of,Carrier power to noise power,Input power to noise power,Input SNR to Output SNR,Output SNR to Input SNR,Input SNR to Output SNR
662,Which type of noise arises in diodes and transistors due to the discrete nature of charge carriers?,Flicker noise,Shot noise,Burst noise,Thermal noise,Shot noise
663,"Flicker noise, also known as 1/f noise, is most significant in",Optical fiber channels,Low frequency electronic devices,High frequency microwave circuits,Antenna radiation systems,Low frequency electronic devices
664,"A communication receiver has a noise figure of 3 dB. If the input SNR is 30 dB, what is the output SNR?",33 dB,30 dB,60 dB,27 dB,27 dB
665,The concept of equivalent noise temperature is used to,Define antenna aperture efficiency,Calculate bandwidth efficiency,Measure quantization noise in digital systems,Replace a noisy network with a noiseless network plus a noise source,Replace a noisy network with a noiseless network plus a noise source
666,The Friis formula for noise figure in cascaded systems shows that,Noise figure is independent of amplifier order,Noise figure is always additive for each stage,Noise figure is dominated by the first stage gain and noise,Noise figure decreases with more amplifier stages,Noise figure is dominated by the first stage gain and noise
667,A system has an equivalent noise temperature of 600 K and a bandwidth of 1 MHz. The noise power at the input is,-108 dBm,-100 dBm,-114 dBm,-111 dBm,-114 dBm
668,Which of the following is true about bandwidth in a receiver?,Bandwidth affects only quantization noise,Narrower bandwidth increases total noise power,Bandwidth has no effect on noise power,Wider bandwidth increases total noise power,Wider bandwidth increases total noise power
669,"In Single Sideband (SSB) modulation, the main advantage compared to conventional AM is",Elimination of the need for carrier synchronization,Simpler demodulation process,Improved fidelity of the carrier signal,Reduction in both bandwidth and transmitted power,Reduction in both bandwidth and transmitted power
670,The power efficiency of SSB compared to conventional AM is higher because,Both sidebands carry identical information,It allows overmodulation without distortion,The carrier is suppressed and one sideband is eliminated,The carrier power is doubled,The carrier is suppressed and one sideband is eliminated
671,Which of the following methods can be used to generate an SSB signal?,Phase-shift method,All of the above,Weaver method,Balanced modulator and bandpass filter method,All of the above
672,"In DSB-SC (Double Sideband Suppressed Carrier), both sidebands are transmitted but the carrier is absent. If we convert this into SSB-SC, how much additional power saving is achieved?",100%,50%,67%,25%,50%
673,The main difficulty in SSB modulation is,Bandwidth wastage,Difficulty in eliminating one sideband completely,Higher transmitter power requirements,Accurate carrier synchronization at the receiver,Accurate carrier synchronization at the receiver
674,"For Upper Sideband (USB), the modulated signal spectrum consists of",Carrier + message spectrum mirrored below fc,Carrier + message spectrum shifted above fc,Carrier only,Both upper and lower sidebands,Carrier + message spectrum shifted above fc
675,"In telephony using SSB, if 12 channels each of 4 kHz bandwidth are multiplexed, the total required bandwidth is approximately",144 kHz,24 kHz,48 kHz,60 kHz,48 kHz
676,"In SSB, carrier reinsertion is often used in receivers for",Easier demodulation using synchronous detection,Bandwidth expansion,Increasing transmitted power,Improved antenna gain,Easier demodulation using synchronous detection
677,Skywave propagation uses,Reflection from troposphere,Satellite relays,Direct LOS communication,Reflection/refraction from ionosphere,Reflection/refraction from ionosphere
678,The ionospheric layer most responsible for long-distance HF communication is,F layer,G layer,E layer,D layer,F layer
679,Critical frequency of ionosphere depends on,Electron density,Transmitter power,Carrier amplitude,Antenna gain,Electron density
680,Tropospheric scatter propagation is effective for frequencies,Below 3 MHz,Above 10 GHz,100-200 Hz,30-300 MHz,30-300 MHz
681,Line-of-sight (LOS) propagation is typical for,VHF and above,ELF band,HF band,Long-wave band,VHF and above
682,Absorption of radio waves in the D-layer is significant for,HF signals at night,Satellite signals,VLF and LF signals during daytime,Microwave links,VLF and LF signals during daytime
683,Skip distance in ionospheric propagation refers to,The difference between LOS and skywave,The distance between ground waves and space waves,The minimum distance beyond which skywave returns,The maximum range at which skywave returns,The minimum distance beyond which skywave returns
684,The Smith Chart is used for,Fourier transform,Antenna design only,Time-domain analysis,Impedance matching,Impedance matching
685,"On the Smith Chart, the center point corresponds to",Short circuit,Open circuit,Matched load,Infinite impedance,Matched load
686,A short-circuited line of length λ/4 transforms into,Open circuit,Infinite VSWR,Half the impedance,Short circuit,Open circuit
687,"For a lossless transmission line, the SWR is independent of",Load mismatch,Line length,Frequency,Reflection coefficient,Line length
688,"A transmission line is terminated in a load ZL if ZL=Z0, then",Reflection coefficient = 0,Standing waves are maximum,VSWR = ∞,Reflection coefficient = 1,Reflection coefficient = 0
689,"On a Smith Chart, the point at the center corresponds to",Infinite VSWR,Short circuit,Open circuit,Perfectly matched load,Perfectly matched load
690,The VSWR circle on the Smith Chart has radius equal to,1,VSWR,Reflection coefficient phase,Return loss,Reflection coefficient phase
691,"On the Smith Chart, the rightmost edge corresponds to",Purely reactive load,Short circuit (0 Ω),Open circuit (∞ Ω),Matched load (ZL = Z0),Open circuit (∞ Ω)
692,"On a Smith Chart, a constant VSWR circle represents",Constant reflection coefficient phase,Constant power,Constant impedance,Constant reflection coefficient magnitude,Constant reflection coefficient magnitude
693,"On a Smith Chart, moving clockwise represents",Increasing frequency,Moving toward the load,Decreasing frequency,Moving toward the generator,Moving toward the generator
694,"In practice, a double-stub tuner is used because",It eliminates mismatch over a broad frequency range,It requires less power,It reduces attenuation constant,It provides adjustable matching without varying line length,It provides adjustable matching without varying line length
695,"In Amplitude Shift Keying (ASK), the parameter varied is",Frequency,Amplitude,Phase,Bandwidth,Amplitude
696,Binary Frequency Shift Keying (BFSK) uses,Two time slots,Two different phases,Two different frequencies,Two different amplitudes,Two different frequencies
697,Quadrature Amplitude Modulation (QAM) is a combination of,Only PSK,ASK and PSK,FSK and PSK,ASK and FSK,ASK and PSK
698,Differential PSK (DPSK) differs from BPSK because,DPSK has infinite bandwidth,DPSK requires coherent detection,DPSK encodes data in the difference between consecutive phases,DPSK uses amplitude variations,DPSK encodes data in the difference between consecutive phases
699,Which modulation is more bandwidth efficient?,ASK,BPSK,BFSK,QAM,QAM
700,The minimum Euclidean distance between constellation points is crucial in digital modulation because it,Defines maximum symbol rate,Determines power efficiency and error performance,Determines carrier frequency,Determines bandwidth requirement,Determines power efficiency and error performance
701,"In 16-QAM, each symbol represents",2 bits,8 bits,16 bits,4 bits,4 bits
702,The main advantage of the superheterodyne receiver compared to a TRF (tuned radio frequency) receiver is,Better selectivity and constant bandwidth due to fixed intermediate frequency (IF) stages,Lower power consumption,Higher sensitivity due to multiple tuned stages,Ability to receive only AM signals,Better selectivity and constant bandwidth due to fixed intermediate frequency (IF) stages
703,"In a superheterodyne receiver, the intermediate frequency (IF) commonly used for AM broadcast receivers is",5 MHz,10.7 MHz,455 kHz,1 kHz,455 kHz
704,The ability of a radio receiver to separate a desired signal from other signals at nearby frequencies is called,Sensitivity,Fidelity,Stability,Selectivity,Selectivity
